#/ (X,Y) postion of each channel.
#/ (X,Y) position is on the global coordinate.
#/ designed for the data for Jul.08.
#/ 	 RCU 	 channel X-position 	 Y-position
	 1	 2282	 18.3732 	 56.8368
	 1	 2283	 19.5483 	 56.8226
	 1	 2284	 20.7233 	 56.8074
	 1	 2285	 21.8983 	 56.7914
	 1	 2286	 23.0734 	 56.7744
	 1	 2287	 24.2484 	 56.7566
	 1	 2288	 16.6678 	 62.2163
	 1	 2289	 17.8469 	 62.2033
	 1	 2290	 19.026 	 62.1894
	 1	 2291	 20.2051 	 62.1746
	 1	 2292	 21.3842 	 62.159
	 1	 2293	 22.5633 	 62.1424
	 1	 2294	 23.7423 	 62.125
	 1	 2295	 24.9213 	 62.1067
	 1	 2296	 34.3531 	 61.9281
	 1	 2297	 33.1742 	 61.9536
	 1	 2298	 31.9953 	 61.9781
	 1	 2299	 30.8163 	 62.0017
	 1	 2300	 29.6374 	 62.0245
	 1	 2301	 28.4584 	 62.0464
	 1	 2302	 27.2794 	 62.0674
	 1	 2303	 26.1004 	 62.0875
	 1	 2304	 44.3391 	 -40.2065
	 1	 2305	 43.1369 	 -40.1706
	 1	 2306	 41.9347 	 -40.1357
	 1	 2307	 40.7325 	 -40.1017
	 1	 2308	 39.5302 	 -40.0688
	 1	 2309	 38.3279 	 -40.0368
	 1	 2310	 37.1256 	 -40.0058
	 1	 2311	 35.9232 	 -39.9758
	 1	 2312	 26.3037 	 -39.7713
	 1	 2313	 27.5062 	 -39.7934
	 1	 2314	 28.7087 	 -39.8165
	 1	 2315	 29.9112 	 -39.8406
	 1	 2316	 31.1136 	 -39.8656
	 1	 2317	 32.3161 	 -39.8917
	 1	 2318	 33.5185 	 -39.9187
	 1	 2319	 34.7209 	 -39.9468
	 1	 2320	 27.0036 	 -34.4231
	 1	 2321	 28.2105 	 -34.4458
	 1	 2322	 29.4174 	 -34.4695
	 1	 2323	 30.6243 	 -34.4942
	 1	 2324	 31.8312 	 -34.5198
	 1	 2325	 33.038 	 -34.5464
	 1	 2326	 34.2448 	 -34.5741
	 1	 2327	 35.4516 	 -34.6027
	 1	 2328	 45.1049 	 -34.8674
	 1	 2329	 43.8983 	 -34.8309
	 1	 2330	 42.6917 	 -34.7953
	 1	 2331	 41.4851 	 -34.7607
	 1	 2332	 40.2784 	 -34.7271
	 1	 2333	 39.0718 	 -34.6945
	 1	 2334	 37.8651 	 -34.6629
	 1	 2335	 36.6583 	 -34.6323
	 1	 2336	 45.6392 	 2.65374
	 1	 2337	 44.4018 	 2.69072
	 1	 2338	 43.1644 	 2.72669
	 1	 2339	 41.9269 	 2.76164
	 1	 2340	 40.6894 	 2.79557
	 1	 2341	 39.4519 	 2.82849
	 1	 2342	 38.2144 	 2.86039
	 1	 2343	 36.9768 	 2.89128
	 1	 2344	 27.0755 	 3.10175
	 1	 2345	 28.3133 	 3.079
	 1	 2346	 29.551 	 3.05523
	 1	 2347	 30.7887 	 3.03045
	 1	 2348	 32.0264 	 3.00465
	 1	 2349	 33.264 	 2.97783
	 1	 2350	 34.5016 	 2.94999
	 1	 2351	 35.7393 	 2.92114
	 1	 2352	 27.7931 	 8.44959
	 1	 2353	 29.0352 	 8.42625
	 1	 2354	 30.2773 	 8.40189
	 1	 2355	 31.5194 	 8.37651
	 1	 2356	 32.7615 	 8.3501
	 1	 2357	 34.0035 	 8.32268
	 1	 2358	 35.2455 	 8.29424
	 1	 2359	 36.4875 	 8.26477
	 1	 2360	 46.4226 	 7.99233
	 1	 2361	 45.1808 	 8.02996
	 1	 2362	 43.939 	 8.06656
	 1	 2363	 42.6971 	 8.10215
	 1	 2364	 41.4553 	 8.13671
	 1	 2365	 40.2134 	 8.17026
	 1	 2366	 38.9715 	 8.20278
	 1	 2367	 37.7295 	 8.23429
	 1	 2368	 33.1849 	 35.1472
	 1	 2369	 32.0262 	 35.1718
	 1	 2370	 30.8674 	 35.1954
	 1	 2371	 29.7087 	 35.2183
	 1	 2372	 28.5499 	 35.2402
	 1	 2373	 27.3911 	 35.2612
	 1	 2374	 26.2322 	 35.2814
	 1	 2375	 25.0734 	 35.3008
	 1	 2376	 15.8022 	 35.4239
	 1	 2377	 16.9612 	 35.4115
	 1	 2378	 18.1201 	 35.3983
	 1	 2379	 19.279 	 35.3843
	 1	 2380	 20.4379 	 35.3693
	 1	 2381	 21.5968 	 35.3535
	 1	 2382	 22.7557 	 35.3368
	 1	 2383	 23.9145 	 35.3192
	 1	 2384	 16.4389 	 40.7775
	 1	 2385	 17.6019 	 40.7647
	 1	 2386	 18.7648 	 40.751
	 1	 2387	 19.9278 	 40.7364
	 1	 2388	 21.0907 	 40.721
	 1	 2389	 22.2536 	 40.7047
	 1	 2390	 23.4166 	 40.6875
	 1	 2391	 24.5794 	 40.6694
	 1	 2392	 33.882 	 40.4933
	 1	 2393	 32.7193 	 40.5184
	 1	 2394	 31.5565 	 40.5426
	 1	 2395	 30.3937 	 40.5659
	 1	 2396	 29.2309 	 40.5884
	 1	 2397	 28.068 	 40.6099
	 1	 2398	 26.9052 	 40.6306
	 1	 2399	 25.7423 	 40.6505
	 1	 2400	 33.8794 	 67.2997
	 1	 2401	 32.6964 	 67.3248
	 1	 2402	 31.5135 	 67.349
	 1	 2403	 30.3305 	 67.3722
	 1	 2404	 29.1475 	 67.3946
	 1	 2405	 27.9644 	 67.4161
	 1	 2406	 26.7814 	 67.4367
	 1	 2407	 25.5984 	 67.4565
	 1	 2408	 16.1335 	 67.5822
	 1	 2409	 17.3166 	 67.5696
	 1	 2410	 18.4998 	 67.5561
	 1	 2411	 19.6829 	 67.5417
	 1	 2412	 20.866 	 67.5264
	 1	 2413	 22.0491 	 67.5103
	 1	 2414	 23.2322 	 67.4932
	 1	 2415	 24.4153 	 67.4753
	 1	 2416	 16.7823 	 72.9357
	 1	 2417	 17.9695 	 72.9226
	 1	 2418	 19.1566 	 72.9086
	 1	 2419	 20.3438 	 72.8937
	 1	 2420	 21.5309 	 72.878
	 1	 2421	 22.7181 	 72.8613
	 1	 2422	 23.9052 	 72.8438
	 1	 2423	 25.0923 	 72.8253
	 1	 2424	 34.5886 	 72.6455
	 1	 2425	 33.4016 	 72.6711
	 1	 2426	 32.2146 	 72.6959
	 1	 2427	 31.0276 	 72.7197
	 1	 2428	 29.8406 	 72.7426
	 1	 2429	 28.6535 	 72.7646
	 1	 2430	 27.4665 	 72.7857
	 1	 2431	 26.2794 	 72.806
	 1	 2432	 44.0141 	 -50.9216
	 1	 2433	 42.8207 	 -50.886
	 1	 2434	 41.6273 	 -50.8513
	 1	 2435	 40.4339 	 -50.8176
	 1	 2436	 39.2404 	 -50.7848
	 1	 2437	 38.0469 	 -50.7531
	 1	 2438	 36.8534 	 -50.7223
	 1	 2439	 35.6599 	 -50.6925
	 1	 2440	 26.1107 	 -50.4896
	 1	 2441	 27.3044 	 -50.5115
	 1	 2442	 28.4981 	 -50.5344
	 1	 2443	 29.6918 	 -50.5583
	 1	 2444	 30.8855 	 -50.5832
	 1	 2445	 32.0791 	 -50.6091
	 1	 2446	 33.2727 	 -50.6359
	 1	 2447	 34.4663 	 -50.6637
	 1	 2448	 26.8063 	 -45.1413
	 1	 2449	 28.0044 	 -45.1638
	 1	 2450	 29.2025 	 -45.1873
	 1	 2451	 30.4005 	 -45.2118
	 1	 2452	 31.5986 	 -45.2373
	 1	 2453	 32.7966 	 -45.2637
	 1	 2454	 33.9946 	 -45.2912
	 1	 2455	 35.1926 	 -45.3196
	 1	 2456	 44.7755 	 -45.5824
	 1	 2457	 43.5777 	 -45.5461
	 1	 2458	 42.3799 	 -45.5108
	 1	 2459	 41.1821 	 -45.4764
	 1	 2460	 39.9842 	 -45.4431
	 1	 2461	 38.7864 	 -45.4107
	 1	 2462	 37.5885 	 -45.3794
	 1	 2463	 36.3905 	 -45.349
	 1	 2464	 44.9891 	 -18.7764
	 1	 2465	 43.7694 	 -18.7399
	 1	 2466	 42.5495 	 -18.7045
	 1	 2467	 41.3297 	 -18.67
	 1	 2468	 40.1098 	 -18.6366
	 1	 2469	 38.8899 	 -18.6041
	 1	 2470	 37.67 	 -18.5727
	 1	 2471	 36.45 	 -18.5423
	 1	 2472	 26.6896 	 -18.3348
	 1	 2473	 27.9097 	 -18.3572
	 1	 2474	 29.1298 	 -18.3806
	 1	 2475	 30.3499 	 -18.4051
	 1	 2476	 31.57 	 -18.4305
	 1	 2477	 32.79 	 -18.4569
	 1	 2478	 34.0101 	 -18.4844
	 1	 2479	 35.2301 	 -18.5128
	 1	 2480	 27.3984 	 -12.9868
	 1	 2481	 28.6229 	 -13.0098
	 1	 2482	 29.8474 	 -13.0338
	 1	 2483	 31.0719 	 -13.0588
	 1	 2484	 32.2963 	 -13.0849
	 1	 2485	 33.5208 	 -13.1119
	 1	 2486	 34.7452 	 -13.1399
	 1	 2487	 35.9696 	 -13.169
	 1	 2488	 45.7637 	 -13.4375
	 1	 2489	 44.5396 	 -13.4005
	 1	 2490	 43.3154 	 -13.3644
	 1	 2491	 42.0911 	 -13.3293
	 1	 2492	 40.8669 	 -13.2952
	 1	 2493	 39.6426 	 -13.2621
	 1	 2494	 38.4183 	 -13.2301
	 1	 2495	 37.1939 	 -13.199
	 1	 2496	 33.4164 	 45.8647
	 1	 2497	 32.2496 	 45.8894
	 1	 2498	 31.0828 	 45.9133
	 1	 2499	 29.9159 	 45.9362
	 1	 2500	 28.7491 	 45.9583
	 1	 2501	 27.5822 	 45.9795
	 1	 2502	 26.4153 	 45.9999
	 1	 2503	 25.2484 	 46.0193
	 1	 2504	 15.9127 	 46.1433
	 1	 2505	 17.0797 	 46.1309
	 1	 2506	 18.2467 	 46.1176
	 1	 2507	 19.4136 	 46.1034
	 1	 2508	 20.5806 	 46.0883
	 1	 2509	 21.7476 	 46.0724
	 1	 2510	 22.9145 	 46.0556
	 1	 2511	 24.0815 	 46.0379
	 1	 2512	 16.5534 	 51.4969
	 1	 2513	 17.7244 	 51.484
	 1	 2514	 18.8954 	 51.4702
	 1	 2515	 20.0665 	 51.4555
	 1	 2516	 21.2375 	 51.44
	 1	 2517	 22.4085 	 51.4236
	 1	 2518	 23.5794 	 51.4062
	 1	 2519	 24.7504 	 51.388
	 1	 2520	 34.1176 	 51.2107
	 1	 2521	 32.9467 	 51.236
	 1	 2522	 31.7759 	 51.2603
	 1	 2523	 30.605 	 51.2838
	 1	 2524	 29.4341 	 51.3064
	 1	 2525	 28.2632 	 51.3282
	 1	 2526	 27.0923 	 51.349
	 1	 2527	 25.9214 	 51.369
	 1	 2528	 34.1109 	 78.0172
	 1	 2529	 32.9198 	 78.0424
	 1	 2530	 31.7288 	 78.0668
	 1	 2531	 30.5377 	 78.0902
	 1	 2532	 29.3467 	 78.1128
	 1	 2533	 28.1556 	 78.1344
	 1	 2534	 26.9645 	 78.1552
	 1	 2535	 25.7733 	 78.175
	 1	 2536	 16.2439 	 78.3016
	 1	 2537	 17.4351 	 78.2889
	 1	 2538	 18.6263 	 78.2753
	 1	 2539	 19.8175 	 78.2609
	 1	 2540	 21.0087 	 78.2455
	 1	 2541	 22.1999 	 78.2292
	 1	 2542	 23.391 	 78.2121
	 1	 2543	 24.5822 	 78.194
	 1	 2544	 16.8967 	 83.6551
	 1	 2545	 18.092 	 83.6419
	 1	 2546	 19.2872 	 83.6278
	 1	 2547	 20.4824 	 83.6128
	 1	 2548	 21.6777 	 83.597
	 1	 2549	 22.8729 	 83.5802
	 1	 2550	 24.0681 	 83.5625
	 1	 2551	 25.2632 	 83.544
	 1	 2552	 34.8241 	 83.363
	 1	 2553	 33.6291 	 83.3887
	 1	 2554	 32.434 	 83.4136
	 1	 2555	 31.2389 	 83.4376
	 1	 2556	 30.0438 	 83.4607
	 1	 2557	 28.8487 	 83.4828
	 1	 2558	 27.6536 	 83.5041
	 1	 2559	 26.4584 	 83.5245
	 1	 2560	 43.6891 	 -61.6367
	 1	 2561	 42.5045 	 -61.6013
	 1	 2562	 41.3199 	 -61.5669
	 1	 2563	 40.1353 	 -61.5334
	 1	 2564	 38.9506 	 -61.5009
	 1	 2565	 37.7659 	 -61.4694
	 1	 2566	 36.5812 	 -61.4389
	 1	 2567	 35.3965 	 -61.4093
	 1	 2568	 25.9178 	 -61.2078
	 1	 2569	 27.1027 	 -61.2296
	 1	 2570	 28.2876 	 -61.2524
	 1	 2571	 29.4724 	 -61.2761
	 1	 2572	 30.6573 	 -61.3008
	 1	 2573	 31.8421 	 -61.3265
	 1	 2574	 33.0269 	 -61.3531
	 1	 2575	 34.2117 	 -61.3807
	 1	 2576	 26.6089 	 -55.8595
	 1	 2577	 27.7982 	 -55.8819
	 1	 2578	 28.9875 	 -55.9052
	 1	 2579	 30.1767 	 -55.9295
	 1	 2580	 31.366 	 -55.9548
	 1	 2581	 32.5552 	 -55.981
	 1	 2582	 33.7444 	 -56.0082
	 1	 2583	 34.9336 	 -56.0365
	 1	 2584	 44.4461 	 -56.2973
	 1	 2585	 43.2571 	 -56.2613
	 1	 2586	 42.0681 	 -56.2262
	 1	 2587	 40.8791 	 -56.1922
	 1	 2588	 39.69 	 -56.1591
	 1	 2589	 38.501 	 -56.1269
	 1	 2590	 37.3119 	 -56.0958
	 1	 2591	 36.1227 	 -56.0656
	 1	 2592	 45.3142 	 -8.06133
	 1	 2593	 44.0856 	 -8.02461
	 1	 2594	 42.8569 	 -7.9889
	 1	 2595	 41.6283 	 -7.9542
	 1	 2596	 40.3996 	 -7.92051
	 1	 2597	 39.1709 	 -7.88783
	 1	 2598	 37.9422 	 -7.85615
	 1	 2599	 36.7134 	 -7.82549
	 1	 2600	 26.8826 	 -7.61652
	 1	 2601	 28.1115 	 -7.6391
	 1	 2602	 29.3404 	 -7.6627
	 1	 2603	 30.5693 	 -7.68731
	 1	 2604	 31.7982 	 -7.71293
	 1	 2605	 33.027 	 -7.73955
	 1	 2606	 34.2559 	 -7.76719
	 1	 2607	 35.4847 	 -7.79583
	 1	 2608	 27.5957 	 -2.26859
	 1	 2609	 28.8291 	 -2.29177
	 1	 2610	 30.0624 	 -2.31596
	 1	 2611	 31.2956 	 -2.34116
	 1	 2612	 32.5289 	 -2.36737
	 1	 2613	 33.7621 	 -2.3946
	 1	 2614	 34.9954 	 -2.42284
	 1	 2615	 36.2285 	 -2.4521
	 1	 2616	 46.0931 	 -2.7226
	 1	 2617	 44.8602 	 -2.68525
	 1	 2618	 43.6272 	 -2.6489
	 1	 2619	 42.3941 	 -2.61357
	 1	 2620	 41.1611 	 -2.57925
	 1	 2621	 39.928 	 -2.54594
	 1	 2622	 38.6949 	 -2.51365
	 1	 2623	 37.4617 	 -2.48237
	 1	 2624	 51.3612 	 23.9218
	 1	 2625	 50.2109 	 23.96
	 1	 2626	 49.0605 	 23.9974
	 1	 2627	 47.9102 	 24.0339
	 1	 2628	 46.7598 	 24.0695
	 1	 2629	 45.6094 	 24.1043
	 1	 2630	 44.459 	 24.1382
	 1	 2631	 43.3085 	 24.1713
	 1	 2632	 34.1041 	 24.4045
	 1	 2633	 35.2547 	 24.3783
	 1	 2634	 36.4053 	 24.3514
	 1	 2635	 37.5559 	 24.3235
	 1	 2636	 38.7065 	 24.2948
	 1	 2637	 39.857 	 24.2652
	 1	 2638	 41.0076 	 24.2348
	 1	 2639	 42.1581 	 24.2035
	 1	 2640	 34.8012 	 29.7501
	 1	 2641	 35.9559 	 29.7235
	 1	 2642	 37.1105 	 29.696
	 1	 2643	 38.2651 	 29.6676
	 1	 2644	 39.4197 	 29.6383
	 1	 2645	 40.5743 	 29.6082
	 1	 2646	 41.7288 	 29.5772
	 1	 2647	 42.8833 	 29.5454
	 1	 2648	 52.1186 	 29.2592
	 1	 2649	 50.9643 	 29.298
	 1	 2650	 49.8099 	 29.336
	 1	 2651	 48.6556 	 29.3731
	 1	 2652	 47.5012 	 29.4093
	 1	 2653	 46.3468 	 29.4446
	 1	 2654	 45.1923 	 29.4791
	 1	 2655	 44.0378 	 29.5127
	 1	 2656	 52.8035 	 66.7775
	 1	 2657	 51.621 	 66.8168
	 1	 2658	 50.4384 	 66.8553
	 1	 2659	 49.2557 	 66.8928
	 1	 2660	 48.0731 	 66.9294
	 1	 2661	 46.8904 	 66.9652
	 1	 2662	 45.7077 	 67.0001
	 1	 2663	 44.525 	 67.034
	 1	 2664	 35.0623 	 67.2738
	 1	 2665	 36.2452 	 67.2469
	 1	 2666	 37.4281 	 67.2192
	 1	 2667	 38.611 	 67.1905
	 1	 2668	 39.7938 	 67.161
	 1	 2669	 40.9767 	 67.1306
	 1	 2670	 42.1595 	 67.0993
	 1	 2671	 43.3422 	 67.0671
	 1	 2672	 35.7756 	 72.6191
	 1	 2673	 36.9625 	 72.5917
	 1	 2674	 38.1494 	 72.5634
	 1	 2675	 39.3363 	 72.5342
	 1	 2676	 40.5232 	 72.5041
	 1	 2677	 41.71 	 72.4732
	 1	 2678	 42.8968 	 72.4413
	 1	 2679	 44.0836 	 72.4086
	 1	 2680	 53.5771 	 72.1144
	 1	 2681	 52.3905 	 72.1543
	 1	 2682	 51.2039 	 72.1933
	 1	 2683	 50.0173 	 72.2314
	 1	 2684	 48.8306 	 72.2686
	 1	 2685	 47.6439 	 72.305
	 1	 2686	 46.4572 	 72.3404
	 1	 2687	 45.2704 	 72.3749
	 1	 2688	 62.6377 	 -62.3355
	 1	 2689	 61.4537 	 -62.2845
	 1	 2690	 60.2697 	 -62.2345
	 1	 2691	 59.0856 	 -62.1855
	 1	 2692	 57.9015 	 -62.1374
	 1	 2693	 56.7173 	 -62.0903
	 1	 2694	 55.5331 	 -62.0442
	 1	 2695	 54.3488 	 -61.9991
	 1	 2696	 44.8736 	 -61.6731
	 1	 2697	 46.0581 	 -61.7104
	 1	 2698	 47.2426 	 -61.7487
	 1	 2699	 48.4271 	 -61.788
	 1	 2700	 49.6115 	 -61.8283
	 1	 2701	 50.7959 	 -61.8695
	 1	 2702	 51.9802 	 -61.9118
	 1	 2703	 53.1646 	 -61.9549
	 1	 2704	 45.635 	 -56.3343
	 1	 2705	 46.8239 	 -56.3723
	 1	 2706	 48.0128 	 -56.4112
	 1	 2707	 49.2016 	 -56.4512
	 1	 2708	 50.3904 	 -56.4921
	 1	 2709	 51.5792 	 -56.5339
	 1	 2710	 52.7679 	 -56.5768
	 1	 2711	 53.9566 	 -56.6206
	 1	 2712	 63.4648 	 -57.0065
	 1	 2713	 62.2765 	 -56.9548
	 1	 2714	 61.088 	 -56.9042
	 1	 2715	 59.8996 	 -56.8545
	 1	 2716	 58.711 	 -56.8057
	 1	 2717	 57.5225 	 -56.758
	 1	 2718	 56.3339 	 -56.7112
	 1	 2719	 55.1453 	 -56.6654
	 1	 2720	 51.0006 	 13.2078
	 1	 2721	 49.8583 	 13.2458
	 1	 2722	 48.7161 	 13.2829
	 1	 2723	 47.5738 	 13.3192
	 1	 2724	 46.4315 	 13.3546
	 1	 2725	 45.2892 	 13.3891
	 1	 2726	 44.1468 	 13.4228
	 1	 2727	 43.0044 	 13.4556
	 1	 2728	 33.8645 	 13.6871
	 1	 2729	 35.0071 	 13.6612
	 1	 2730	 36.1496 	 13.6344
	 1	 2731	 37.2922 	 13.6068
	 1	 2732	 38.4347 	 13.5783
	 1	 2733	 39.5771 	 13.5489
	 1	 2734	 40.7196 	 13.5186
	 1	 2735	 41.862 	 13.4876
	 1	 2736	 34.5576 	 19.0329
	 1	 2737	 35.7042 	 19.0064
	 1	 2738	 36.8508 	 18.9791
	 1	 2739	 37.9973 	 18.9509
	 1	 2740	 39.1438 	 18.9219
	 1	 2741	 40.2903 	 18.892
	 1	 2742	 41.4368 	 18.8612
	 1	 2743	 42.5833 	 18.8296
	 1	 2744	 51.754 	 18.5454
	 1	 2745	 50.6077 	 18.584
	 1	 2746	 49.4615 	 18.6216
	 1	 2747	 48.3152 	 18.6585
	 1	 2748	 47.1688 	 18.6944
	 1	 2749	 46.0225 	 18.7295
	 1	 2750	 44.8761 	 18.7637
	 1	 2751	 43.7297 	 18.7971
	 1	 2752	 51.7217 	 34.6357
	 1	 2753	 50.5634 	 34.6742
	 1	 2754	 49.405 	 34.7119
	 1	 2755	 48.2466 	 34.7486
	 1	 2756	 47.0881 	 34.7845
	 1	 2757	 45.9297 	 34.8195
	 1	 2758	 44.7712 	 34.8537
	 1	 2759	 43.6127 	 34.887
	 1	 2760	 34.3436 	 35.1218
	 1	 2761	 35.5023 	 35.0955
	 1	 2762	 36.661 	 35.0683
	 1	 2763	 37.8197 	 35.0403
	 1	 2764	 38.9783 	 35.0114
	 1	 2765	 40.1369 	 34.9816
	 1	 2766	 41.2955 	 34.9509
	 1	 2767	 42.4541 	 34.9194
	 1	 2768	 35.0448 	 40.4674
	 1	 2769	 36.2075 	 40.4405
	 1	 2770	 37.3702 	 40.4128
	 1	 2771	 38.5329 	 40.3843
	 1	 2772	 39.6956 	 40.3548
	 1	 2773	 40.8582 	 40.3245
	 1	 2774	 42.0208 	 40.2933
	 1	 2775	 43.1834 	 40.2612
	 1	 2776	 52.4832 	 39.973
	 1	 2777	 51.3208 	 40.0121
	 1	 2778	 50.1584 	 40.0503
	 1	 2779	 48.996 	 40.0876
	 1	 2780	 47.8335 	 40.1241
	 1	 2781	 46.671 	 40.1597
	 1	 2782	 45.5085 	 40.1944
	 1	 2783	 44.346 	 40.2282
	 1	 2784	 53.1641 	 77.4914
	 1	 2785	 51.9735 	 77.531
	 1	 2786	 50.7828 	 77.5697
	 1	 2787	 49.5921 	 77.6075
	 1	 2788	 48.4014 	 77.6444
	 1	 2789	 47.2107 	 77.6804
	 1	 2790	 46.0199 	 77.7155
	 1	 2791	 44.8291 	 77.7497
	 1	 2792	 35.3019 	 77.9911
	 1	 2793	 36.4928 	 77.964
	 1	 2794	 37.6838 	 77.9361
	 1	 2795	 38.8747 	 77.9073
	 1	 2796	 40.0657 	 77.8776
	 1	 2797	 41.2566 	 77.8469
	 1	 2798	 42.4474 	 77.8154
	 1	 2799	 43.6383 	 77.783
	 1	 2800	 36.0191 	 83.3363
	 1	 2801	 37.2142 	 83.3087
	 1	 2802	 38.4091 	 83.2802
	 1	 2803	 39.6041 	 83.2509
	 1	 2804	 40.799 	 83.2206
	 1	 2805	 41.994 	 83.1894
	 1	 2806	 43.1889 	 83.1574
	 1	 2807	 44.3837 	 83.1244
	 1	 2808	 53.9417 	 82.8282
	 1	 2809	 52.7471 	 82.8684
	 1	 2810	 51.5524 	 82.9077
	 1	 2811	 50.3577 	 82.946
	 1	 2812	 49.1629 	 82.9835
	 1	 2813	 47.9682 	 83.0201
	 1	 2814	 46.7734 	 83.0557
	 1	 2815	 45.5786 	 83.0905
	 1	 2816	 64.0352 	 -30.2058
	 1	 2817	 62.8248 	 -30.1537
	 1	 2818	 61.6144 	 -30.1026
	 1	 2819	 60.4039 	 -30.0525
	 1	 2820	 59.1933 	 -30.0034
	 1	 2821	 57.9828 	 -29.9553
	 1	 2822	 56.7722 	 -29.9081
	 1	 2823	 55.5615 	 -29.862
	 1	 2824	 45.8751 	 -29.5287
	 1	 2825	 47.086 	 -29.5668
	 1	 2826	 48.2969 	 -29.606
	 1	 2827	 49.5077 	 -29.6462
	 1	 2828	 50.7186 	 -29.6874
